code_insee,rome,rome_connexe,score
09080,D1102,G1604,0.5291398528603198
09080,D1102,H2102,0.6608178461085626
10242,D1102,D1107,0.18402860711150026
10242,D1102,G1604,0.5291398528603198
10242,D1102,H2102,0.6608178461085626
10317,D1102,D1107,0.18402860711150026
10317,D1102,G1604,0.5291398528603198
10317,D1102,H2102,0.6608178461085626
10378,D1102,D1107,0.18402860711150026
10378,D1102,G1604,0.5291398528603198
10378,D1102,H2102,0.6608178461085626
11005,D1102,D1107,0.18402860711150026
11005,D1102,G1604,0.5291398528603198
11005,D1102,H2102,0.6608178461085626
11218,D1102,D1107,0.18402860711150026
11218,D1102,G1604,0.5291398528603198
11218,D1102,H2102,0.6608178461085626
11234,D1102,D1107,0.18402860711150026
11234,D1102,G1604,0.5291398528603198
11234,D1102,H2102,0.6608178461085626
17125,D1102,D1107,0.18402860711150026
17125,D1102,G1604,0.5291398528603198
17125,D1102,H2102,0.6608178461085626
18032,D1102,D1107,0.18402860711150026
18032,D1102,G1604,0.5291398528603198
18032,D1102,H2102,0.6608178461085626
18217,D1102,D1107,0.18402860711150026
18217,D1102,G1604,0.5291398528603198
18217,D1102,H2102,0.6608178461085626
19015,D1102,D1107,0.18402860711150026
19015,D1102,G1604,0.5291398528603198
19015,D1102,H2102,0.6608178461085626
19223,D1102,D1107,0.18402860711150026
19223,D1102,G1604,0.5291398528603198
19223,D1102,H2102,0.6608178461085626
21484,D1102,D1107,0.18402860711150026
21484,D1102,G1604,0.5291398528603198
21484,D1102,H2102,0.6608178461085626
21684,D1102,D1107,0.18402860711150026
21684,D1102,G1604,0.5291398528603198
21684,D1102,H2102,0.6608178461085626
22228,D1102,D1107,0.18402860711150026
22228,D1102,G1604,0.5291398528603198
22228,D1102,H2102,0.6608178461085626
23147,D1102,D1107,0.18402860711150026
23147,D1102,G1604,0.5291398528603198
23147,D1102,H2102,0.6608178461085626
24519,D1102,D1107,0.18402860711150026
24519,D1102,G1604,0.5291398528603198
24519,D1102,H2102,0.6608178461085626
25607,D1102,D1107,0.18402860711150026
25607,D1102,G1604,0.5291398528603198
25607,D1102,H2102,0.6608178461085626
26170,D1102,D1107,0.18402860711150026
26170,D1102,G1604,0.5291398528603198
26170,D1102,H2102,0.6608178461085626
26219,D1102,D1107,0.18402860711150026
26219,D1102,G1604,0.5291398528603198
26219,D1102,H2102,0.6608178461085626
26274,D1102,D1107,0.18402860711150026
26274,D1102,G1604,0.5291398528603198
26274,D1102,H2102,0.6608178461085626
27203,D1102,D1107,0.18402860711150026
27203,D1102,G1604,0.5291398528603198
27203,D1102,H2102,0.6608178461085626
32301,D1102,D1107,0.18402860711150026
32301,D1102,G1604,0.5291398528603198
32301,D1102,H2102,0.6608178461085626
33370,D1102,D1107,0.18402860711150026
33370,D1102,G1604,0.5291398528603198
33370,D1102,H2102,0.6608178461085626
33412,D1102,D1107,0.18402860711150026
33412,D1102,G1604,0.5291398528603198
33412,D1102,H2102,0.6608178461085626
33450,D1102,D1107,0.18402860711150026
33450,D1102,G1604,0.5291398528603198
33450,D1102,H2102,0.6608178461085626
34074,D1102,D1107,0.18402860711150026
34074,D1102,G1604,0.5291398528603198
34074,D1102,H2102,0.6608178461085626
35177,D1102,D1107,0.18402860711150026
35177,D1102,G1604,0.5291398528603198
35177,D1102,H2102,0.6608178461085626
37002,D1102,D1107,0.18402860711150026
37002,D1102,G1604,0.5291398528603198
37002,D1102,H2102,0.6608178461085626
39430,D1102,D1107,0.18402860711150026
39430,D1102,G1604,0.5291398528603198
39430,D1102,H2102,0.6608178461085626
39445,D1102,D1107,0.18402860711150026
39445,D1102,G1604,0.5291398528603198
39445,D1102,H2102,0.6608178461085626
40108,D1102,D1107,0.18402860711150026
40108,D1102,G1604,0.5291398528603198
40108,D1102,H2102,0.6608178461085626
45198,D1102,D1107,0.18402860711150026
45198,D1102,G1604,0.5291398528603198
45198,D1102,H2102,0.6608178461085626
45281,D1102,D1107,0.18402860711150026
45281,D1102,G1604,0.5291398528603198
45281,D1102,H2102,0.6608178461085626
46169,D1102,D1107,0.18402860711150026
46169,D1102,G1604,0.5291398528603198
46169,D1102,H2102,0.6608178461085626
47165,D1102,D1107,0.18402860711150026
47165,D1102,G1604,0.5291398528603198
47165,D1102,H2102,0.6608178461085626
50164,D1102,D1107,0.18402860711150026
50164,D1102,G1604,0.5291398528603198
50164,D1102,H2102,0.6608178461085626
50403,D1102,D1107,0.18402860711150026
50403,D1102,G1604,0.5291398528603198
50403,D1102,H2102,0.6608178461085626
51001,D1102,D1107,0.18402860711150026
51001,D1102,G1604,0.5291398528603198
51001,D1102,H2102,0.6608178461085626
51168,D1102,D1107,0.18402860711150026
51168,D1102,G1604,0.5291398528603198
51168,D1102,H2102,0.6608178461085626
51336,D1102,D1107,0.18402860711150026
51336,D1102,G1604,0.5291398528603198
51336,D1102,H2102,0.6608178461085626
52493,D1102,D1107,0.18402860711150026
52493,D1102,G1604,0.5291398528603198
52493,D1102,H2102,0.6608178461085626
54336,D1102,D1107,0.18402860711150026
54336,D1102,G1604,0.5291398528603198
54336,D1102,H2102,0.6608178461085626
54362,D1102,D1107,0.18402860711150026
54362,D1102,G1604,0.5291398528603198
54362,D1102,H2102,0.6608178461085626
55532,D1102,D1107,0.18402860711150026
55532,D1102,G1604,0.5291398528603198
55532,D1102,H2102,0.6608178461085626
56112,D1102,D1107,0.18402860711150026
56112,D1102,G1604,0.5291398528603198
56112,D1102,H2102,0.6608178461085626
57082,D1102,D1107,0.18402860711150026
57082,D1102,G1604,0.5291398528603198
57082,D1102,H2102,0.6608178461085626
57534,D1102,D1107,0.18402860711150026
57534,D1102,G1604,0.5291398528603198
57534,D1102,H2102,0.6608178461085626
57610,D1102,D1107,0.18402860711150026
57610,D1102,G1604,0.5291398528603198
57610,D1102,H2102,0.6608178461085626
59103,D1102,D1107,0.18402860711150026
59103,D1102,G1604,0.5291398528603198
59103,D1102,H2102,0.6608178461085626
59345,D1102,D1107,0.18402860711150026
59345,D1102,G1604,0.5291398528603198
59345,D1102,H2102,0.6608178461085626
62007,D1102,D1107,0.18402860711150026
62007,D1102,G1604,0.5291398528603198
62007,D1102,H2102,0.6608178461085626
62014,D1102,D1107,0.18402860711150026
62014,D1102,G1604,0.5291398528603198
62014,D1102,H2102,0.6608178461085626
62886,D1102,D1107,0.18402860711150026
62886,D1102,G1604,0.5291398528603198
62886,D1102,H2102,0.6608178461085626
63190,D1102,D1107,0.18402860711150026
63190,D1102,G1604,0.5291398528603198
63190,D1102,H2102,0.6608178461085626
64078,D1102,D1107,0.18402860711150026
64078,D1102,G1604,0.5291398528603198
64078,D1102,H2102,0.6608178461085626
64523,D1102,D1107,0.18402860711150026
64523,D1102,G1604,0.5291398528603198
64523,D1102,H2102,0.6608178461085626
66107,D1102,D1107,0.18402860711150026
66107,D1102,G1604,0.5291398528603198
66107,D1102,H2102,0.6608178461085626
66150,D1102,D1107,0.18402860711150026
66150,D1102,G1604,0.5291398528603198
66150,D1102,H2102,0.6608178461085626
67433,D1102,D1107,0.18402860711150026
67433,D1102,G1604,0.5291398528603198
67433,D1102,H2102,0.6608178461085626
68027,D1102,D1107,0.18402860711150026
68027,D1102,G1604,0.5291398528603198
68027,D1102,H2102,0.6608178461085626
70049,D1102,D1107,0.18402860711150026
70049,D1102,G1604,0.5291398528603198
70049,D1102,H2102,0.6608178461085626
70262,D1102,D1107,0.18402860711150026
70262,D1102,G1604,0.5291398528603198
70262,D1102,H2102,0.6608178461085626
71013,D1102,D1107,0.18402860711150026
71013,D1102,G1604,0.5291398528603198
71013,D1102,H2102,0.6608178461085626
71546,D1102,D1107,0.18402860711150026
71546,D1102,G1604,0.5291398528603198
71546,D1102,H2102,0.6608178461085626
72237,D1102,D1107,0.18402860711150026
72237,D1102,G1604,0.5291398528603198
72237,D1102,H2102,0.6608178461085626
72274,D1102,D1107,0.18402860711150026
72274,D1102,G1604,0.5291398528603198
72274,D1102,H2102,0.6608178461085626
73273,D1102,D1107,0.18402860711150026
73273,D1102,G1604,0.5291398528603198
73273,D1102,H2102,0.6608178461085626
74138,D1102,D1107,0.18402860711150026
74138,D1102,G1604,0.5291398528603198
74138,D1102,H2102,0.6608178461085626
74205,D1102,D1107,0.18402860711150026
74205,D1102,G1604,0.5291398528603198
74205,D1102,H2102,0.6608178461085626
76054,D1102,D1107,0.18402860711150026
76054,D1102,G1604,0.5291398528603198
76054,D1102,H2102,0.6608178461085626
77053,D1102,D1107,0.18402860711150026
77053,D1102,G1604,0.5291398528603198
77053,D1102,H2102,0.6608178461085626
77139,D1102,D1107,0.18402860711150026
77139,D1102,G1604,0.5291398528603198
77139,D1102,H2102,0.6608178461085626
78057,D1102,D1107,0.18402860711150026
78057,D1102,G1604,0.5291398528603198
78057,D1102,H2102,0.6608178461085626
79111,D1102,D1107,0.18402860711150026
79111,D1102,G1604,0.5291398528603198
79111,D1102,H2102,0.6608178461085626
79225,D1102,D1107,0.18402860711150026
79225,D1102,G1604,0.5291398528603198
79225,D1102,H2102,0.6608178461085626
80668,D1102,D1107,0.18402860711150026
80668,D1102,G1604,0.5291398528603198
80668,D1102,H2102,0.6608178461085626
81106,D1102,D1107,0.18402860711150026
81106,D1102,G1604,0.5291398528603198
81106,D1102,H2102,0.6608178461085626
82050,D1102,D1107,0.18402860711150026
82050,D1102,G1604,0.5291398528603198
82050,D1102,H2102,0.6608178461085626
82121,D1102,D1107,0.18402860711150026
82121,D1102,G1604,0.5291398528603198
82121,D1102,H2102,0.6608178461085626
83100,D1102,D1107,0.18402860711150026
83100,D1102,G1604,0.5291398528603198
83100,D1102,H2102,0.6608178461085626
84003,D1102,D1107,0.18402860711150026
84003,D1102,G1604,0.5291398528603198
84003,D1102,H2102,0.6608178461085626
86163,D1102,D1107,0.18402860711150026
86163,D1102,G1604,0.5291398528603198
86163,D1102,H2102,0.6608178461085626
87084,D1102,D1107,0.18402860711150026
87084,D1102,G1604,0.5291398528603198
87084,D1102,H2102,0.6608178461085626
88166,D1102,D1107,0.18402860711150026
88166,D1102,G1604,0.5291398528603198
88166,D1102,H2102,0.6608178461085626
89117,D1102,D1107,0.18402860711150026
89117,D1102,G1604,0.5291398528603198
89117,D1102,H2102,0.6608178461085626
90049,D1102,D1107,0.18402860711150026
90049,D1102,G1604,0.5291398528603198
90049,D1102,H2102,0.6608178461085626
95395,D1102,D1107,0.18402860711150026
95395,D1102,G1604,0.5291398528603198
95395,D1102,H2102,0.6608178461085626
01110,H1403,H1404,0.21521085236009208
01110,H1403,H2805,0.3244203025433041
01110,H1403,N1303,0.24008231109499056
01128,H1403,H1404,0.21521085236009208
01128,H1403,H2805,0.3244203025433041
01128,H1403,N1303,0.24008231109499056
02100,H1403,H1404,0.21521085236009208
02100,H1403,H2805,0.3244203025433041
02100,H1403,N1303,0.24008231109499056
02368,H1403,H1404,0.21521085236009208
02368,H1403,H2805,0.3244203025433041
02368,H1403,N1303,0.24008231109499056
02407,H1403,H1404,0.21521085236009208
02407,H1403,H2805,0.3244203025433041
02407,H1403,N1303,0.24008231109499056
02491,H1403,H1404,0.21521085236009208
02491,H1403,H2805,0.3244203025433041
02491,H1403,N1303,0.24008231109499056
02514,H1403,H1404,0.21521085236009208
02514,H1403,H2805,0.3244203025433041
02514,H1403,N1303,0.24008231109499056
06089,H1403,H1404,0.21521085236009208
06089,H1403,H2805,0.3244203025433041
06089,H1403,N1303,0.24008231109499056
06159,H1403,H1404,0.21521085236009208
06159,H1403,H2805,0.3244203025433041
06159,H1403,N1303,0.24008231109499056
08145,H1403,H1404,0.21521085236009208
08145,H1403,H2805,0.3244203025433041
08145,H1403,N1303,0.24008231109499056
08338,H1403,H1404,0.21521085236009208
08338,H1403,H2805,0.3244203025433041
08338,H1403,N1303,0.24008231109499056
09026,H1403,H1404,0.21521085236009208
09026,H1403,H2805,0.3244203025433041
09026,H1403,N1303,0.24008231109499056
09080,H1403,H1404,0.21521085236009208
09080,H1403,H2805,0.3244203025433041
09080,H1403,N1303,0.24008231109499056
10242,H1403,H1404,0.21521085236009208
10242,H1403,H2805,0.3244203025433041
10242,H1403,N1303,0.24008231109499056
10317,H1403,H1404,0.21521085236009208
10317,H1403,H2805,0.3244203025433041
10317,H1403,N1303,0.24008231109499056
10378,H1403,H1404,0.21521085236009208
10378,H1403,H2805,0.3244203025433041
10378,H1403,N1303,0.24008231109499056
11005,H1403,H1404,0.21521085236009208
11005,H1403,H2805,0.3244203025433041
11005,H1403,N1303,0.24008231109499056
11218,H1403,H1404,0.21521085236009208
11218,H1403,H2805,0.3244203025433041
11218,H1403,N1303,0.24008231109499056
11234,H1403,H1404,0.21521085236009208
11234,H1403,H2805,0.3244203025433041
11234,H1403,N1303,0.24008231109499056
17125,H1403,H1404,0.21521085236009208
17125,H1403,H2805,0.3244203025433041
17125,H1403,N1303,0.24008231109499056
18032,H1403,H1404,0.21521085236009208
18032,H1403,H2805,0.3244203025433041
18032,H1403,N1303,0.24008231109499056
18217,H1403,H1404,0.21521085236009208
18217,H1403,H2805,0.3244203025433041
18217,H1403,N1303,0.24008231109499056
19015,H1403,H1404,0.21521085236009208
19015,H1403,H2805,0.3244203025433041
19015,H1403,N1303,0.24008231109499056
19223,H1403,H1404,0.21521085236009208
19223,H1403,H2805,0.3244203025433041
19223,H1403,N1303,0.24008231109499056
21484,H1403,H1404,0.21521085236009208
21484,H1403,H2805,0.3244203025433041
21484,H1403,N1303,0.24008231109499056
21684,H1403,H1404,0.21521085236009208
21684,H1403,H2805,0.3244203025433041
21684,H1403,N1303,0.24008231109499056
22228,H1403,H1404,0.21521085236009208
22228,H1403,H2805,0.3244203025433041
22228,H1403,N1303,0.24008231109499056
23147,H1403,H1404,0.21521085236009208
23147,H1403,H2805,0.3244203025433041
23147,H1403,N1303,0.24008231109499056
24519,H1403,H1404,0.21521085236009208
24519,H1403,H2805,0.3244203025433041
24519,H1403,N1303,0.24008231109499056
25607,H1403,H1404,0.21521085236009208
25607,H1403,H2805,0.3244203025433041
25607,H1403,N1303,0.24008231109499056
26170,H1403,H1404,0.21521085236009208
26170,H1403,H2805,0.3244203025433041
26170,H1403,N1303,0.24008231109499056
26219,H1403,H1404,0.21521085236009208
26219,H1403,H2805,0.3244203025433041
26219,H1403,N1303,0.24008231109499056
26274,H1403,H1404,0.21521085236009208
26274,H1403,H2805,0.3244203025433041
26274,H1403,N1303,0.24008231109499056
27203,H1403,H1404,0.21521085236009208
27203,H1403,H2805,0.3244203025433041
27203,H1403,N1303,0.24008231109499056
32301,H1403,H1404,0.21521085236009208
32301,H1403,H2805,0.3244203025433041
32301,H1403,N1303,0.24008231109499056
33370,H1403,H1404,0.21521085236009208
33370,H1403,H2805,0.3244203025433041
33370,H1403,N1303,0.24008231109499056
33412,H1403,H1404,0.21521085236009208
33412,H1403,H2805,0.3244203025433041
33412,H1403,N1303,0.24008231109499056
33450,H1403,H1404,0.21521085236009208
33450,H1403,H2805,0.3244203025433041
33450,H1403,N1303,0.24008231109499056
34074,H1403,H1404,0.21521085236009208
34074,H1403,H2805,0.3244203025433041
34074,H1403,N1303,0.24008231109499056
35177,H1403,H1404,0.21521085236009208
35177,H1403,H2805,0.3244203025433041
35177,H1403,N1303,0.24008231109499056
37002,H1403,H1404,0.21521085236009208
37002,H1403,H2805,0.3244203025433041
37002,H1403,N1303,0.24008231109499056
39430,H1403,H1404,0.21521085236009208
39430,H1403,H2805,0.3244203025433041
39430,H1403,N1303,0.24008231109499056
39445,H1403,H1404,0.21521085236009208
39445,H1403,H2805,0.3244203025433041
39445,H1403,N1303,0.24008231109499056
40108,H1403,H1404,0.21521085236009208
40108,H1403,H2805,0.3244203025433041
40108,H1403,N1303,0.24008231109499056
45198,H1403,H1404,0.21521085236009208
45198,H1403,H2805,0.3244203025433041
45198,H1403,N1303,0.24008231109499056
45281,H1403,H1404,0.21521085236009208
45281,H1403,H2805,0.3244203025433041
45281,H1403,N1303,0.24008231109499056
46169,H1403,H1404,0.21521085236009208
46169,H1403,H2805,0.3244203025433041
46169,H1403,N1303,0.24008231109499056
47165,H1403,H1404,0.21521085236009208
47165,H1403,H2805,0.3244203025433041
47165,H1403,N1303,0.24008231109499056
50164,H1403,H1404,0.21521085236009208
50164,H1403,H2805,0.3244203025433041
50164,H1403,N1303,0.24008231109499056
50403,H1403,H1404,0.21521085236009208
50403,H1403,H2805,0.3244203025433041
50403,H1403,N1303,0.24008231109499056
51001,H1403,H1404,0.21521085236009208
51001,H1403,H2805,0.3244203025433041
51001,H1403,N1303,0.24008231109499056
51168,H1403,H1404,0.21521085236009208
51168,H1403,H2805,0.3244203025433041
51168,H1403,N1303,0.24008231109499056
51336,H1403,H1404,0.21521085236009208
51336,H1403,H2805,0.3244203025433041
51336,H1403,N1303,0.24008231109499056
52493,H1403,H1404,0.21521085236009208
52493,H1403,H2805,0.3244203025433041
52493,H1403,N1303,0.24008231109499056
54336,H1403,H1404,0.21521085236009208
54336,H1403,H2805,0.3244203025433041
54336,H1403,N1303,0.24008231109499056
54362,H1403,H1404,0.21521085236009208
54362,H1403,H2805,0.3244203025433041
54362,H1403,N1303,0.24008231109499056
55532,H1403,H1404,0.21521085236009208
55532,H1403,H2805,0.3244203025433041
55532,H1403,N1303,0.24008231109499056
56112,H1403,H1404,0.21521085236009208
56112,H1403,H2805,0.3244203025433041
56112,H1403,N1303,0.24008231109499056
57082,H1403,H1404,0.21521085236009208
57082,H1403,H2805,0.3244203025433041
57082,H1403,N1303,0.24008231109499056
57534,H1403,H1404,0.21521085236009208
57534,H1403,H2805,0.3244203025433041
57534,H1403,N1303,0.24008231109499056
57610,H1403,H1404,0.21521085236009208
57610,H1403,H2805,0.3244203025433041
57610,H1403,N1303,0.24008231109499056
59103,H1403,H1404,0.21521085236009208
59103,H1403,H2805,0.3244203025433041
59103,H1403,N1303,0.24008231109499056
59345,H1403,H1404,0.21521085236009208
59345,H1403,H2805,0.3244203025433041
59345,H1403,N1303,0.24008231109499056
62007,H1403,H1404,0.21521085236009208
62007,H1403,H2805,0.3244203025433041
62007,H1403,N1303,0.24008231109499056
62014,H1403,H1404,0.21521085236009208
62014,H1403,H2805,0.3244203025433041
62014,H1403,N1303,0.24008231109499056
62886,H1403,H1404,0.21521085236009208
62886,H1403,H2805,0.3244203025433041
62886,H1403,N1303,0.24008231109499056
63190,H1403,H1404,0.21521085236009208
63190,H1403,H2805,0.3244203025433041
63190,H1403,N1303,0.24008231109499056
64078,H1403,H1404,0.21521085236009208
64078,H1403,H2805,0.3244203025433041
64078,H1403,N1303,0.24008231109499056
64523,H1403,H1404,0.21521085236009208
64523,H1403,H2805,0.3244203025433041
64523,H1403,N1303,0.24008231109499056
66107,H1403,H1404,0.21521085236009208
66107,H1403,H2805,0.3244203025433041
66107,H1403,N1303,0.24008231109499056
66150,H1403,H1404,0.21521085236009208
66150,H1403,H2805,0.3244203025433041
66150,H1403,N1303,0.24008231109499056
67433,H1403,H1404,0.21521085236009208
67433,H1403,H2805,0.3244203025433041
67433,H1403,N1303,0.24008231109499056
68027,H1403,H1404,0.21521085236009208
68027,H1403,H2805,0.3244203025433041
68027,H1403,N1303,0.24008231109499056
70049,H1403,H1404,0.21521085236009208
70049,H1403,H2805,0.3244203025433041
70049,H1403,N1303,0.24008231109499056
70262,H1403,H1404,0.21521085236009208
70262,H1403,H2805,0.3244203025433041
70262,H1403,N1303,0.24008231109499056
71013,H1403,H1404,0.21521085236009208
71013,H1403,H2805,0.3244203025433041
71013,H1403,N1303,0.24008231109499056
71546,H1403,H1404,0.21521085236009208
71546,H1403,H2805,0.3244203025433041
71546,H1403,N1303,0.24008231109499056
72237,H1403,H1404,0.21521085236009208
72237,H1403,H2805,0.3244203025433041
72237,H1403,N1303,0.24008231109499056
72274,H1403,H1404,0.21521085236009208
72274,H1403,H2805,0.3244203025433041
72274,H1403,N1303,0.24008231109499056
73273,H1403,H1404,0.21521085236009208
73273,H1403,H2805,0.3244203025433041
73273,H1403,N1303,0.24008231109499056
74138,H1403,H1404,0.21521085236009208
74138,H1403,H2805,0.3244203025433041
74138,H1403,N1303,0.24008231109499056
74205,H1403,H1404,0.21521085236009208
74205,H1403,H2805,0.3244203025433041
74205,H1403,N1303,0.24008231109499056
76054,H1403,H1404,0.21521085236009208
76054,H1403,H2805,0.3244203025433041
76054,H1403,N1303,0.24008231109499056
77053,H1403,H1404,0.21521085236009208
77053,H1403,H2805,0.3244203025433041
77053,H1403,N1303,0.24008231109499056
77139,H1403,H1404,0.21521085236009208
77139,H1403,H2805,0.3244203025433041
77139,H1403,N1303,0.24008231109499056
78057,H1403,H1404,0.21521085236009208
78057,H1403,H2805,0.3244203025433041
78057,H1403,N1303,0.24008231109499056
79111,H1403,H1404,0.21521085236009208
79111,H1403,H2805,0.3244203025433041
79111,H1403,N1303,0.24008231109499056
79225,H1403,H1404,0.21521085236009208
79225,H1403,H2805,0.3244203025433041
79225,H1403,N1303,0.24008231109499056
80668,H1403,H1404,0.21521085236009208
80668,H1403,H2805,0.3244203025433041
80668,H1403,N1303,0.24008231109499056
81106,H1403,H1404,0.21521085236009208
81106,H1403,H2805,0.3244203025433041
81106,H1403,N1303,0.24008231109499056
82050,H1403,H1404,0.21521085236009208
82050,H1403,H2805,0.3244203025433041
82050,H1403,N1303,0.24008231109499056
82121,H1403,H1404,0.21521085236009208
82121,H1403,H2805,0.3244203025433041
82121,H1403,N1303,0.24008231109499056
83100,H1403,H1404,0.21521085236009208
83100,H1403,H2805,0.3244203025433041
83100,H1403,N1303,0.24008231109499056
84003,H1403,H1404,0.21521085236009208
84003,H1403,H2805,0.3244203025433041
84003,H1403,N1303,0.24008231109499056
86163,H1403,H1404,0.21521085236009208
86163,H1403,H2805,0.3244203025433041
86163,H1403,N1303,0.24008231109499056
87084,H1403,H1404,0.21521085236009208
87084,H1403,H2805,0.3244203025433041
87084,H1403,N1303,0.24008231109499056
88166,H1403,H1404,0.21521085236009208
88166,H1403,H2805,0.3244203025433041
88166,H1403,N1303,0.24008231109499056
89117,H1403,H1404,0.21521085236009208
89117,H1403,H2805,0.3244203025433041
89117,H1403,N1303,0.24008231109499056
90049,H1403,H1404,0.21521085236009208
90049,H1403,H2805,0.3244203025433041
90049,H1403,N1303,0.24008231109499056
95395,H1403,H1404,0.21521085236009208
95395,H1403,H2805,0.3244203025433041
95395,H1403,N1303,0.24008231109499056
01110,K2303,A1203,0.23686528870602463
01110,K2303,F1702,0.9662462097080028
01110,K2303,I1201,0.574716573991633
01128,K2303,A1203,0.23686528870602463
01128,K2303,F1702,0.9662462097080028
01128,K2303,I1201,0.574716573991633
02100,K2303,A1203,0.23686528870602463
02100,K2303,F1702,0.9662462097080028
02100,K2303,I1201,0.574716573991633
02368,K2303,A1203,0.23686528870602463
02368,K2303,F1702,0.9662462097080028
02368,K2303,I1201,0.574716573991633
02407,K2303,A1203,0.23686528870602463
02407,K2303,F1702,0.9662462097080028
02407,K2303,I1201,0.574716573991633
02491,K2303,A1203,0.23686528870602463
02491,K2303,F1702,0.9662462097080028
02491,K2303,I1201,0.574716573991633
02514,K2303,A1203,0.23686528870602463
02514,K2303,F1702,0.9662462097080028
02514,K2303,I1201,0.574716573991633
06089,K2303,A1203,0.23686528870602463
06089,K2303,F1702,0.9662462097080028
06089,K2303,I1201,0.574716573991633
06159,K2303,A1203,0.23686528870602463
06159,K2303,F1702,0.9662462097080028
06159,K2303,I1201,0.574716573991633
08145,K2303,A1203,0.23686528870602463
08145,K2303,F1702,0.9662462097080028
08145,K2303,I1201,0.574716573991633
08338,K2303,A1203,0.23686528870602463
08338,K2303,F1702,0.9662462097080028
08338,K2303,I1201,0.574716573991633
09026,K2303,A1203,0.23686528870602463
09026,K2303,F1702,0.9662462097080028
09026,K2303,I1201,0.574716573991633
09080,K2303,A1203,0.23686528870602463
09080,K2303,F1702,0.9662462097080028
09080,K2303,I1201,0.574716573991633
10242,K2303,A1203,0.23686528870602463
10242,K2303,F1702,0.9662462097080028
10242,K2303,I1201,0.574716573991633
10317,K2303,A1203,0.23686528870602463
10317,K2303,F1702,0.9662462097080028
10317,K2303,I1201,0.574716573991633
10378,K2303,A1203,0.23686528870602463
10378,K2303,F1702,0.9662462097080028
10378,K2303,I1201,0.574716573991633
11005,K2303,A1203,0.23686528870602463
11005,K2303,F1702,0.9662462097080028
11005,K2303,I1201,0.574716573991633
11218,K2303,A1203,0.23686528870602463
11218,K2303,F1702,0.9662462097080028
11218,K2303,I1201,0.574716573991633
11234,K2303,A1203,0.23686528870602463
11234,K2303,F1702,0.9662462097080028
11234,K2303,I1201,0.574716573991633
17125,K2303,A1203,0.23686528870602463
17125,K2303,F1702,0.9662462097080028
17125,K2303,I1201,0.574716573991633
18032,K2303,A1203,0.23686528870602463
18032,K2303,F1702,0.9662462097080028
18032,K2303,I1201,0.574716573991633
18217,K2303,A1203,0.23686528870602463
18217,K2303,F1702,0.9662462097080028
18217,K2303,I1201,0.574716573991633
19015,K2303,A1203,0.23686528870602463
19015,K2303,F1702,0.9662462097080028
19015,K2303,I1201,0.574716573991633
19223,K2303,A1203,0.23686528870602463
19223,K2303,F1702,0.9662462097080028
19223,K2303,I1201,0.574716573991633
21484,K2303,A1203,0.23686528870602463
21484,K2303,F1702,0.9662462097080028
21484,K2303,I1201,0.574716573991633
21684,K2303,A1203,0.23686528870602463
21684,K2303,F1702,0.9662462097080028
21684,K2303,I1201,0.574716573991633
22228,K2303,A1203,0.23686528870602463
22228,K2303,F1702,0.9662462097080028
22228,K2303,I1201,0.574716573991633
23147,K2303,A1203,0.23686528870602463
23147,K2303,F1702,0.9662462097080028
23147,K2303,I1201,0.574716573991633
24519,K2303,A1203,0.23686528870602463
24519,K2303,F1702,0.9662462097080028
24519,K2303,I1201,0.574716573991633
25607,K2303,A1203,0.23686528870602463
25607,K2303,F1702,0.9662462097080028
25607,K2303,I1201,0.574716573991633
26170,K2303,A1203,0.23686528870602463
26170,K2303,F1702,0.9662462097080028
26170,K2303,I1201,0.574716573991633
26219,K2303,A1203,0.23686528870602463
26219,K2303,F1702,0.9662462097080028
26219,K2303,I1201,0.574716573991633
26274,K2303,A1203,0.23686528870602463
26274,K2303,F1702,0.9662462097080028
26274,K2303,I1201,0.574716573991633
27203,K2303,A1203,0.23686528870602463
27203,K2303,F1702,0.9662462097080028
27203,K2303,I1201,0.574716573991633
32301,K2303,A1203,0.23686528870602463
32301,K2303,F1702,0.9662462097080028
32301,K2303,I1201,0.574716573991633
33370,K2303,A1203,0.23686528870602463
33370,K2303,F1702,0.9662462097080028
33370,K2303,I1201,0.574716573991633
33412,K2303,A1203,0.23686528870602463
33412,K2303,F1702,0.9662462097080028
33412,K2303,I1201,0.574716573991633
33450,K2303,A1203,0.23686528870602463
33450,K2303,F1702,0.9662462097080028
33450,K2303,I1201,0.574716573991633
34074,K2303,A1203,0.23686528870602463
34074,K2303,F1702,0.9662462097080028
34074,K2303,I1201,0.574716573991633
35177,K2303,A1203,0.23686528870602463
35177,K2303,F1702,0.9662462097080028
35177,K2303,I1201,0.574716573991633
37002,K2303,A1203,0.23686528870602463
37002,K2303,F1702,0.9662462097080028
37002,K2303,I1201,0.574716573991633
39430,K2303,A1203,0.23686528870602463
39430,K2303,F1702,0.9662462097080028
39430,K2303,I1201,0.574716573991633
39445,K2303,A1203,0.23686528870602463
39445,K2303,F1702,0.9662462097080028
39445,K2303,I1201,0.574716573991633
40108,K2303,A1203,0.23686528870602463
40108,K2303,F1702,0.9662462097080028
40108,K2303,I1201,0.574716573991633
45198,K2303,A1203,0.23686528870602463
45198,K2303,F1702,0.9662462097080028
45198,K2303,I1201,0.574716573991633
45281,K2303,A1203,0.23686528870602463
45281,K2303,F1702,0.9662462097080028
45281,K2303,I1201,0.574716573991633
